"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENST00000566014.2",0.612341095898619,4.48308584508907,5.1582936533638,0.0022307605247517,0.0216698855758427,-1.27668306179917
"ENST00000318424.9",-1.16612195316314,4.43169469796543,-5.12952704843166,0.00229325624497636,0.0220826573730636,-1.27758276516465
"ENST00000370269.3",0.688200260400888,4.03325782966566,5.06184962057127,0.00244830918726114,0.0231350847452674,-1.28019071303202
"ENST00000714087.1",-1.24328582343793,5.94501131861195,-5.47836733911712,0.00165190912482908,0.0177621487390775,-1.28068857586419
"ENST00000338401.8",1.01342824499234,3.00384701795921,4.87421897837206,0.00294446691482504,0.0261701350297197,-1.28323611589665
"ENST00000366627.4",1.37118969383053,1.4085406369301,4.83784693552973,0.00305336110748542,0.0268168820400999,-1.28389572747364
"ENST00000430223.7",-1.10136176089033,2.41351454516292,-4.7754096216119,0.00325112701010274,0.0279494351369715,-1.28585794762299
"ENST00000274496.10",-1.35379887017364,3.09665780599021,-4.86912407354711,0.00295945155334283,0.026264939099398,-1.2862635250827
"ENST00000382044.9",-0.696292629807126,2.95848830513867,-4.86762816746585,0.00296386760193101,0.0262784630558797,-1.28719530923388
"ENST00000331268.9",1.00602853085224,4.85119401175792,5.21959838223742,0.0021039414131024,0.0208555502118493,-1.2879292184729
"ENST00000530166.5",1.57570497051152,2.03766792799429,4.72684420968551,0.00341503011201541,0.0288968733122248,-1.29321803367838
"ENST00000344989.10",-0.921275581433316,3.82456650744561,-5.00309622139556,0.00259264699995203,0.0240252327354574,-1.2932879494774
"ENST00000307078.10",1.94354982932495,2.67877695848105,4.7754298028256,0.00325106078164341,0.0279494351369715,-1.29441131020256
"ENST00000436612.6",0.689624793226706,3.85486731525022,5.01414056231102,0.00256479129182322,0.0238595418078792,-1.29477977742969
"ENST00000356415.5",-0.697086527799599,4.80200639803601,-5.20637792001144,0.00213057979182006,0.021018644846269,-1.29517283151231
"ENST00000341460.6",1.48545131234038,2.73091172193505,4.80169784972024,0.00316614054001004,0.0274656152869338,-1.29711850532935
"ENST00000616120.4",0.946033539577726,4.59062560860987,5.15399606080755,0.00223997261483093,0.0217348526000261,-1.29860589277494
"ENST00000685166.1",-0.782994141718345,5.70283005442183,-5.41610406219581,0.00174958610352117,0.018439395474883,-1.29883733687336
"ENST00000368662.10",-1.28847071933555,2.51663127301777,-4.76986663090169,0.00326937546132775,0.028055894306666,-1.2989278379862
"ENST00000693103.1",1.14453864256037,1.77842167640838,4.72110085297454,0.0034350256533267,0.0290204394530366,-1.29975717992995
"ENST00000397517.6",-1.09336659824556,2.34113410614875,-4.7526297320713,0.00332686897298105,0.0283627108700501,-1.30041015473433
"ENST00000276055.4",-0.869798578491534,3.22735359987586,-4.89111688931793,0.0028953818786534,0.0259265549129919,-1.30304995747031
"ENST00000242728.5",-0.7822500900435,2.56372309145808,-4.78963776598113,0.00320481226495269,0.0276781967215154,-1.30382491587618
"ENST00000532038.5",-0.845031911860011,3.87069506515193,-5.00281625045151,0.00259335759354281,0.0240266461103505,-1.30416708543066
"ENST00000319769.10",-1.53367476733196,4.91679227567117,-5.19329940864868,0.00215731106703404,0.0211713502094863,-1.30499035013783
"ENST00000572628.5",1.11046209899023,3.09080854770019,4.8635398641404,0.00297597486661329,0.02633058897088,-1.30636206927365
"ENST00000260605.12",-1.37338527854019,3.15921940450786,-4.85966639846584,0.0029874977467771,0.0264023150832182,-1.30642634060299
"ENST00000591949.1",-0.67249853611866,4.39064130208306,-5.10441169340296,0.00234945407914363,0.0224580476175335,-1.30888286547112
"ENST00000543464.6",-0.683927064902456,5.34435873158724,-5.31972710930349,0.00191407770991462,0.0194962254892452,-1.3097326923278
"ENST00000343090.11",-0.723996947518438,5.57574942744888,-5.37467869918246,0.00181822733575212,0.0188778681849188,-1.31069251195204
"ENST00000518125.1",-0.770183607030902,3.26915446818917,-4.89305545543015,0.00288981041018022,0.0258982114049727,-1.31069528418584
"ENST00000219548.9",-1.23096888214151,4.31544871761376,-5.06948846848665,0.00243022368923563,0.023030689080489,-1.31325204425758
"ENST00000338435.9",-0.692314493169589,5.87404410778476,-5.44799918036645,0.00169874943614562,0.018085128455583,-1.31385317354848
"ENST00000547914.5",1.03303721521795,5.60716654464398,5.37364008206264,0.00181998740088755,0.0188809439928702,-1.31526009700674
"ENST00000011898.10",-0.787629779772062,3.931231089172,-5.00381355183046,0.00259082735574584,0.0240187101952897,-1.31627497329478
"ENST00000368305.9",-0.831882894416631,4.13523703944671,-5.04202880950341,0.00249595508796698,0.0234099038252156,-1.31647093671578
"ENST00000426263.10",-0.99368299273579,3.37185048064518,-4.8987666821523,0.00287346692936256,0.0258054592636308,-1.31760682599223
"ENST00000395314.8",-0.806404350173486,6.40448142484851,-5.58044878127189,0.00150494015028808,0.0166304384728831,-1.31941932326268
"ENST00000394885.8",-0.994605004792724,2.91956767682913,-4.81984420399023,0.00310894641093356,0.0271665252344068,-1.3212623065328
"ENST00000593455.5",1.81886723924374,4.32643106379539,5.0457468385736,0.00248693773286145,0.023356104101383,-1.3219755875378
"ENST00000538440.6",-1.11132786855451,4.70675921255536,-5.14745940650255,0.00225406745410907,0.0218273428029145,-1.32215833711343
"ENST00000403167.5",-0.702397887071686,4.36141029004569,-5.08484089020484,0.00239433380270411,0.0227808294381923,-1.32219378886966
"ENST00000532683.5",0.799379309681587,3.48671188051976,4.92061141050159,0.0028119169827233,0.0253744418061593,-1.32259254049915
"ENST00000297933.11",-0.895362163700898,2.94192285318801,-4.82425750380224,0.00309521435180704,0.0270905191072064,-1.3236273910024
"ENST00000577578.5",1.4340073383556,3.33001878091396,4.87458305238659,0.00294339943918657,0.0261660491545115,-1.32419704586778
"ENST00000494593.1",1.53289677128245,1.92374391841337,4.69373344029236,0.00353214710012781,0.0295223314117264,-1.3247355259159
"ENST00000415783.6",-1.14747067883559,3.64530892464932,-4.93395833707092,0.00277504837144334,0.0251736530838074,-1.32642667282025
"ENST00000304101.9",-0.749526024203564,2.62041982337969,-4.77625953608791,0.00324833918012036,0.0279460798901977,-1.32716178478494
"ENST00000514548.1",1.36563800491648,1.88922472153178,4.69060808560294,0.00354343504823729,0.0295822201147489,-1.32740806355201
"ENST00000307961.11",-0.690210198529674,3.84761530263306,-4.97895577777095,0.00265473979830599,0.0244427956664816,-1.32788764685667
"ENST00000372852.4",-0.588999528924269,3.83829486706249,-4.9778225316725,0.0026576959724873,0.0244521675680086,-1.32901753145987
"ENST00000361789.2",1.06640221309637,10.5563156246544,7.24682046372455,0.000384733834230181,0.00697135764524914,-1.33323957422305
"ENST00000678094.1",-1.46630853899283,4.11651826539933,-5.00353437075951,0.00259153537856431,0.0240201017552915,-1.3332653818017
"ENST00000513239.5",1.36604548537122,1.46276361092741,4.75460741082929,0.0033202145438444,0.0283115858102858,-1.33372267010349
"ENST00000518856.1",2.08757677607516,2.18897413403579,4.68267000381602,0.00357228953146222,0.0297308681998923,-1.3349908199936
"ENST00000563393.1",1.0522274192207,3.33656825388146,4.8778796964384,0.00293375356798663,0.0261033318772335,-1.33541932993837
"ENST00000250894.8",1.30515964600495,4.93481251088946,5.18225618345444,0.00218018032014111,0.0213282465804574,-1.33720466634241
"ENST00000219097.7",1.09245097531705,4.47478286617724,5.08738953144136,0.00238843434291154,0.0227347476819303,-1.33795478097191
"ENST00000257749.9",0.882275663355584,2.14903426332083,4.70329503524087,0.00349786543553456,0.0293440375284625,-1.33872236947017
"ENST00000639722.1",1.60753859163387,3.98618762707144,4.97264720530102,0.00267124394673949,0.0245265655020208,-1.33922719359104
"ENST00000298537.11",1.45814373921805,4.17646483000024,5.01453725832939,0.00256379710961736,0.0238554477977861,-1.33926252016223
"ENST00000633239.1",-1.27371521938447,3.23456790724399,-4.84340804733009,0.00303641934550241,0.0267062231015149,-1.34055208341558
"ENST00000322446.3",1.57085448367244,1.79169008940025,4.68625647648262,0.00355922005669731,0.0296679769798624,-1.34056043563848
"ENST00000613817.4",1.7866297199447,3.54049292175889,4.8826634467326,0.00291982026172551,0.0260225032178332,-1.340563650906
"ENST00000392523.9",-1.22525109515871,2.69060264587299,-4.75584466078308,0.00331605916257624,0.0282985718783736,-1.34140892037988
"ENST00000307534.10",0.750812349633488,2.85333570189354,4.79808478978218,0.00317767029618652,0.027526808704571,-1.34495111351486
"ENST00000490646.1",0.63942279271653,5.57129104289308,5.34590198960419,0.00186772040968955,0.0192186823131846,-1.34544562475178
"ENST00000399218.8",-0.907639359724544,3.16543101573137,-4.83947327723393,0.00304839542701071,0.0267919571225276,-1.3455776303356
"ENST00000545145.6",1.17457656725275,3.02281229048588,4.81258182161234,0.00313169424538448,0.0272601763741484,-1.3457143778841
"ENST00000252032.10",-0.746787416431433,3.66251928033905,-4.92719952273569,0.00279364932301385,0.0252519387578659,-1.34603592655444
"ENST00000691213.1",1.32002433857172,4.06395052578718,4.98825262638401,0.00263062880572172,0.0242883255356503,-1.34855496201528
"ENST00000651999.1",-1.01026892588765,1.99643918508438,-4.67334985540554,0.00360650815679249,0.0298987477984878,-1.34869309769618
"ENST00000519943.1",0.594106104348989,3.83187324620941,4.95996872667251,0.00270476679808315,0.0247393934476044,-1.34879310892315
"ENST00000427641.2",0.597951766084557,5.92725225521078,5.43080879842574,0.00172593585132559,0.0182544845359358,-1.35170796474657
"ENST00000381736.8",-0.691845063631819,6.55021710464226,-5.59164715560739,0.00148974761600374,0.0165091645075441,-1.35211627270442
"ENST00000322954.11",-2.49639821657475,1.7155259074612,-4.95249123310803,0.00272476199245321,0.0248603664856254,-1.35232679570494
"ENST00000430055.6",0.646482045013386,4.92091381373352,5.18196512069617,0.00218078680376333,0.0213282465804574,-1.35383947864913
"ENST00000423807.5",-1.30842187240168,1.68608186933621,-4.68109869206057,0.0035780326794666,0.0297478264691393,-1.35391197752336
"ENST00000369552.9",-0.847222013218367,4.56008055902541,-5.09307919191483,0.00237532383167487,0.0226399860361076,-1.35419261768344
"ENST00000467105.1",0.812892217763221,3.02300439310772,4.81341110530913,0.00312908716294633,0.0272429908243333,-1.35493350247684
"ENST00000440410.5",-1.26494325886727,4.38064859124327,-5.04164732411785,0.00249688240924883,0.0234099038252156,-1.35552717031548
"ENST00000449250.3",-1.12142727235199,3.2687695627018,-4.83897990472781,0.00304990086306431,0.0267919571225276,-1.35713857207907
"ENST00000265460.9",-1.2109313183512,4.81553387656173,-5.13311684172964,0.00228534949664745,0.0220311580562388,-1.35827961558057
"ENST00000558914.5",-1.7571029987753,3.71744389440224,-4.89164270260394,0.00289386947809034,0.0259184028791811,-1.35872576684726
"ENST00000371546.8",1.32251669896542,2.32830674510881,4.6896869275618,0.00354676982221876,0.0296043197277985,-1.35896976297184
"ENST00000380167.8",-0.953895664268778,2.10304968614882,-4.67146698546936,0.00361346606079746,0.029923168746973,-1.35990213098797
"ENST00000681660.1",1.3921653173302,2.80887907118538,4.75510242295328,0.00331855130630854,0.0283030089917792,-1.36004890272277
"ENST00000698772.1",-0.749139670662616,5.08312589567811,-5.20658993721015,0.00213014956871608,0.021018644846269,-1.36117355681592
"ENST00000368279.7",1.06229015903114,3.31188378340682,4.84861603045804,0.00302065010548562,0.0265892555697142,-1.36196479149657
"ENST00000242783.11",-1.12728802433847,5.4357871469811,-5.27661038561208,0.0019933322903569,0.0200558390036774,-1.36262665832827
"ENST00000422000.5",1.13519581188989,3.03977769841205,4.8002773499831,0.00317066787120546,0.0274952370599986,-1.36269722311133
"ENST00000617270.5",-0.791259446569506,3.49431351267075,-4.88110998023791,0.00292433668018155,0.026044986986317,-1.36282172111453
"ENST00000450046.2",-1.25242176992398,5.984337837425,-5.4054410468403,0.00176696745746416,0.0185454046675291,-1.36519236326675
"ENST00000474100.1",2.35370593748667,1.37265679674586,5.16574783417864,0.0022148843134719,0.021569195735785,-1.36620246584457
"ENST00000557394.5",2.3749533683027,1.61078227376933,4.88011514188195,0.00292723315819152,0.0260653917600041,-1.366333887942
"ENST00000705116.1",1.15430649143161,3.70847375752138,4.91038502904694,0.00284054247096317,0.0255943498746276,-1.36667944952935
"ENST00000643515.1",-0.618040402257162,3.70642574285274,-4.91779650570818,0.0028197635764825,0.0254345864777501,-1.36682674309963
"ENST00000342245.9",-1.20441280855959,2.26651669998236,-4.67272147698904,0.00360882855938431,0.0299020200090786,-1.36702716071372
"ENST00000484980.5",1.25848818547109,2.93063866529712,4.77335080883313,0.00325789144268454,0.0279908202518254,-1.36711244352239
"ENST00000564172.1",-0.620971789200953,4.66582878609853,-5.10917127541707,0.00233868471967192,0.0223998650135784,-1.36727271223313
"ENST00000292180.8",-1.24764669836989,2.48974985924886,-4.70067854768473,0.0035072088317424,0.029399505808607,-1.36729952111903
"ENST00000546368.2",0.927869194916822,3.06679605004215,4.80489121195849,0.00315598960794706,0.0274106961046892,-1.36858217215601
"ENST00000644850.1",-0.631421016934803,3.24343400532114,-4.8355745867086,0.00306031461811553,0.0268669912833866,-1.36994326866808
"ENST00000684112.1",0.971156180657903,4.05129091029909,4.97539154316596,0.00266405006110908,0.0244813974985975,-1.37004541911213
"ENST00000295121.11",-0.758069240099228,3.56501318744885,-4.88638822943914,0.0029090233807659,0.0260024420528315,-1.3710876868585
"ENST00000268766.11",1.07106863592909,2.16531284085467,4.66623081275929,0.0036328957617001,0.0299975184557871,-1.37226327776213
"ENST00000556431.1",1.48360267046747,1.88004625489587,4.64035761667668,0.0037306567909516,0.0305760454637044,-1.37593333338207
"ENST00000678165.1",1.5695326432177,3.89041929315155,4.92238652891889,0.00280698156962545,0.0253352154123867,-1.37649077019775
"ENST00000380469.7",-1.50329978548943,3.47108840705491,-4.84258474532876,0.0030389207664196,0.0267227646561812,-1.37704331103908
"ENST00000659400.1",2.17504019657074,1.43345415681143,4.93201118743151,0.00278039265236736,0.0251955893206424,-1.37720282820645
"ENST00000337018.10",-0.801468943412847,5.38136289405804,-5.26073523894882,0.00202345093383596,0.0202783130946088,-1.37744497999018
"ENST00000367137.4",0.818327960717641,5.60154213890601,5.31714838385537,0.00191871541198254,0.0195287126789797,-1.37894351050585
"ENST00000491036.2",1.59473478158748,1.75935984002023,4.6506675398531,0.00369134826303299,0.0303521040428494,-1.37933621805282
"ENST00000340192.11",-0.809215494766747,2.58701294039886,-4.71595112443283,0.00345306740091098,0.0291270673435768,-1.38260842274053
"ENST00000556260.6",-1.20300184064377,1.98675555240307,-4.63040311281217,0.00376906063641371,0.0307736331461254,-1.38672524628046
"ENST00000578363.5",-0.85275069359447,4.37266500747663,-5.02170192804328,0.00254591657687908,0.0237558184621533,-1.38772060764621
"ENST00000246914.10",1.01393556100847,1.89509024563847,4.62970473211035,0.00377177170701974,0.0307840923795869,-1.38810741735912
"ENST00000464225.5",2.00263399834572,1.28981835723776,5.00486307486418,0.00258816765924563,0.0240143273387595,-1.38865073275695
"ENST00000478396.1",-0.834543160180923,2.75472396892052,-4.73292641365936,0.00339399862257284,0.0287471616560355,-1.39080711128829
"ENST00000270162.8",1.59262218401447,4.13859507275109,4.9524316255104,0.00272492205991838,0.0248603664856254,-1.39349315925359
"ENST00000428789.6",1.37991244225312,2.55832163919134,4.67934339682303,0.00358446066347933,0.0297631214936886,-1.39827876195953
"ENST00000369397.8",-1.37530490957986,3.50217133133498,-4.83139465404636,0.00307315244391672,0.0269467275291133,-1.39924321170101
"ENST00000325421.7",0.657032713400482,4.37158012916168,5.0179587265178,0.0025552405493053,0.0238044085124965,-1.39932300245894
"ENST00000676107.1",-1.26482237962584,4.47682035361672,-5.01754646340412,0.00255626983187861,0.0238044085124965,-1.40191325333011
"ENST00000381295.7",-1.17181574410593,3.37436113430761,-4.81346320535711,0.00312892345431325,0.0272429908243333,-1.40258711844255
"ENST00000234091.8",-2.56748818572335,2.34042425738152,-4.61592523961672,0.00382571706474943,0.0311133779140862,-1.40270454847623
"ENST00000682507.1",-0.969486709051631,6.30155016639976,-5.46238255287848,0.00167637773284319,0.0179222971274144,-1.40633389652955
"ENST00000294309.8",-0.806102848487622,2.86788136987052,-4.73626355076958,0.00338252164596342,0.0286781615643291,-1.40637199369833
"ENST00000461591.5",1.87995525285533,1.82458152753901,4.62991747327462,0.0037709456251846,0.0307831858174199,-1.40675551309766
"ENST00000367635.8",-1.18324526851857,4.15242550299199,-4.95041196119756,0.00273035189504121,0.024888807990093,-1.40709769897053
"ENST00000419830.2",-0.756887077902829,2.6968616143006,-4.7088778600407,0.00347802351546211,0.0292445358947549,-1.40839225045921
"ENST00000518776.1",-1.12343331506374,3.24516535414568,-4.78655170738837,0.00321479392332414,0.0277411047962229,-1.40848910934015
"ENST00000337478.3",-1.09550909504878,2.90204635653371,-4.72878641551265,0.00340829819291797,0.028851250904384,-1.41027530617695
"ENST00000370022.9",1.87313309171292,2.02445890316266,4.60234744884882,0.00387972879274116,0.0314004999704581,-1.41146331929091
"ENST00000367241.3",0.921390652564162,4.17904538015464,4.96180431689852,0.00269988387456654,0.0247104805382044,-1.41212776575852
"ENST00000262795.8",0.720462581292534,5.28396460565435,5.20888747051913,0.00212549378311078,0.0209930910402084,-1.41390280618175
"ENST00000636843.1",-1.08952874191393,4.33115122992344,-4.9816894187257,0.00264762422713713,0.024398151937272,-1.41470970723782
"ENST00000484866.5",1.0773738884283,4.09602361964716,4.93873974496353,0.00276197445745835,0.0250920629493468,-1.41583370321494
"ENST00000567298.5",1.44023083890567,1.87368557689813,4.59591000388066,0.00390563788285532,0.0315359016824025,-1.41729179344591
"ENST00000323037.5",-0.732357993204054,3.34463589075733,-4.80423873458596,0.00315806067087186,0.0274149429204515,-1.41891615690092
"ENST00000530666.1",2.37134429900441,1.32728669817573,5.15609984141217,0.00223545765881692,0.0217057191215708,-1.41968244917224
"ENST00000556945.5",0.699801971444395,4.10927312490951,4.94348368436855,0.00274907214413204,0.0250012258177686,-1.4211153480821
"ENST00000664422.1",1.93935910288375,2.25683150488075,4.59726900247476,0.00390015198900089,0.0315093345059965,-1.42280889995319
"ENST00000714160.1",0.710110459687457,3.80843082578141,4.88437950051765,0.00291484035911918,0.0260196189054858,-1.42296221882013
"ENST00000326631.7",0.604765940953492,5.79226568831795,5.32781691142312,0.0018996114210185,0.0194088791515118,-1.42310999093223
"ENST00000418116.6",0.820023305685942,4.03675996042097,4.92552319982068,0.00279828464100862,0.025277916208423,-1.42338324812124
"ENST00000519936.2",-1.16950616143909,3.19020193116362,-4.76228783499129,0.00329451448075655,0.0281752367975597,-1.42346802887676
"ENST00000264344.10",0.646391677807117,4.49393571851756,5.02058723800504,0.00254868911450028,0.0237662361807626,-1.42455807614896
"ENST00000524883.1",1.4025975661471,2.66681657678259,4.6683867810502,0.00362488137852043,0.0299654281138582,-1.42580758862048
"ENST00000495279.2",1.05633059526702,2.1530846330034,4.6106759755403,0.00384649678107304,0.0312105589739046,-1.42640500280048
"ENST00000475953.6",0.842204032539403,3.66665306017808,4.85298215375435,0.00300750156660468,0.0265006068250167,-1.42705609904455
"ENST00000523865.1",1.77876882835815,1.36664319674179,4.78619814475302,0.00321593974956329,0.0277411047962229,-1.42837489350107
"ENST00000374675.7",0.851091548894863,6.42595427315999,5.48272372059389,0.00164531155839807,0.0177133279629187,-1.42854198216488
"ENST00000566284.1",-1.2810559666017,1.92624315503592,-4.58349832779752,0.00395614647640943,0.0318422086836521,-1.42917368201399
"ENST00000586984.6",-1.20129891181465,3.15929814171578,-4.74780526982243,0.00334316572087865,0.0284673554414153,-1.43061149803941
"ENST00000521974.1",0.863092428774419,2.70930555923373,4.69088532291441,0.00354243209021417,0.0295822201147489,-1.43073430308635
"ENST00000310597.6",0.645350289474306,3.49592139070207,4.82243310058032,0.00310088264872829,0.0271180785447286,-1.43084581678636
"ENST00000560411.5",-2.03737356330136,2.59999738632899,-4.61165490425235,0.00384261192390185,0.0311966739231187,-1.43289078319333
"ENST00000696490.1",-0.733569949944766,4.19949728960182,-4.94581141657927,0.00274276636835964,0.0249702517354594,-1.43416063996631
"ENST00000389915.4",-1.12919994409168,6.6227341470495,-5.51496342341282,0.00159741111947209,0.0173407314489743,-1.43541524060366
"ENST00000556000.5",1.48992703601593,3.58148316409387,4.81120733007544,0.00313602077088472,0.0272853736800969,-1.43637707362431
"ENST00000421625.6",-1.20314347321487,2.95060486538439,-4.70788131378649,0.00348155596688957,0.029247108105853,-1.43661968018229
"ENST00000418273.2",-0.901372603539729,2.12469146551796,-4.59629131241149,0.00390409776688478,0.0315293793205197,-1.43883822602617
"ENST00000675713.1",1.79612826634254,1.81390089386152,4.58714399329696,0.00394123437717096,0.0317459239738712,-1.44008732494636
"ENST00000270722.10",-1.06218071074487,2.66599598709869,-4.66378253127645,0.00364202111397462,0.0300555750469521,-1.44028485434361
"ENST00000374291.5",-1.03630910527562,6.46701860967967,-5.47120016123189,0.00166282941761255,0.0178288791585415,-1.44075878474851
"ENST00000327237.7",-0.714157293592131,5.36293211334391,-5.19805851085887,0.00214753990170594,0.0211187837798414,-1.44191793137426
"ENST00000376962.10",-1.33165285525255,3.01690932137395,-4.70691132828186,0.00348499817489377,0.0292646043346404,-1.44247501042991
"ENST00000333175.9",1.93436132354421,3.74163983141851,4.81719925439655,0.0031172093554566,0.0271945723162052,-1.44298302303955
"ENST00000392386.8",-1.56362927062082,2.7706738296438,-4.65075736634594,0.00369100785031189,0.0303521040428494,-1.44563155910487
"ENST00000714440.1",-1.55493517150299,5.23510702448956,-5.12914899866814,0.00229409073556901,0.0220857532286343,-1.44603106518068
"ENST00000396465.5",1.38460272289291,2.0030788745993,4.56933278150946,0.00401469786288405,0.0321811184305989,-1.4461259556176
"ENST00000679161.1",0.964177136564754,2.89421378269131,4.7007826528546,0.00350683653544127,0.029399505808607,-1.44835334569223
"ENST00000667557.1",1.23393502083074,1.59480810280496,4.5781000040653,0.00397834501178586,0.0319790305811084,-1.44836326057671
"ENST00000304338.8",-0.760058761021019,2.37354585333037,-4.62263674785043,0.00379933380381056,0.0309620893915306,-1.44840726580216
"ENST00000358635.7",0.990941837143116,2.85954219102532,4.69119697560824,0.00354130501218606,0.0295816462339245,-1.45088748688812
"ENST00000409257.10",1.2994788990792,3.88594693481097,4.85957806608681,0.00298776111038579,0.0264023150832182,-1.45193531869744
"ENST00000306465.8",-0.892576773176254,3.03921806716311,-4.71781874340411,0.00344651192904402,0.0290946427610063,-1.45212225684436
"ENST00000419385.5",-0.800083269995366,5.39746130957229,-5.19411903233597,0.0021556246482476,0.0211622379048926,-1.45252401360414
"ENST00000284116.9",-0.735027503843725,3.28643230568706,-4.76212341153458,0.00329506230171446,0.0281752367975597,-1.45341335544199
"ENST00000481067.1",1.22739021381361,1.91579826457661,4.55985398829516,0.00405442470305248,0.0323668748620787,-1.45351036353504
"ENST00000265322.8",-0.956608598737912,2.38471294423593,-4.61281918805929,0.00383799727122122,0.0311768483996014,-1.45364454191837
"ENST00000373290.7",-0.609559887102378,3.91609548644507,-4.87486305449996,0.00294257876385054,0.0261641560347083,-1.45389106719868
"ENST00000428668.2",-0.626008302526955,3.96987083644431,-4.88460092454401,0.00291419850070123,0.0260192841249875,-1.45415684983883
"ENST00000462708.1",-1.01640188545403,2.88130004232963,-4.68512934728217,0.0035633215835059,0.029681196619131,-1.45508382019102
"ENST00000408948.7",-0.851979209117512,3.86043780117324,-4.85849677229215,0.00299098713321451,0.0264253989423937,-1.45549331130776
"ENST00000684003.1",0.792618142021143,5.02543405725521,5.10595601468118,0.00234595361420539,0.0224363647916819,-1.45673902716871
"ENST00000414294.6",1.69174690920302,2.71668390702828,4.63327028872002,0.00375795354032565,0.0307156279364347,-1.45809440150723
"ENST00000344726.10",-1.25869387147942,3.91567789051337,-4.8539180361181,0.00300469163180256,0.0265006068250167,-1.45965756515222
"ENST00000268483.8",0.618963536699437,4.00798334845185,4.88779609412326,0.00290495427564411,0.0259798496944964,-1.46095332478994
"ENST00000580224.5",0.848350532189419,2.59479344050464,4.64064228269698,0.0037295651037329,0.0305729182046863,-1.46542244225184
"ENST00000592719.1",0.78564802750467,2.55701548990168,4.63657080794195,0.00374521359252013,0.0306545020529979,-1.46545592238756
"ENST00000377135.8",0.714913629829607,4.02048870596366,4.88357570191205,0.0029171717403947,0.0260225032178332,-1.46664548419449
"ENST00000690588.2",-1.09672025489952,2.69949722700506,-4.64184631479761,0.00372495166990359,0.0305543855588402,-1.46716027145927
"ENST00000503742.5",1.09881613500455,2.63045585852117,4.63574967506162,0.00374837857454154,0.0306687462504251,-1.46727960057684
"ENST00000336614.9",-0.837361110028835,2.7591620977118,-4.65920475370934,0.00365915338611988,0.0301680449507122,-1.46824750934657
"ENST00000475542.1",-0.77773623280655,2.88514999559674,-4.68107249208212,0.00357812852909127,0.0297478264691393,-1.46867225016132
"ENST00000615527.1",-0.829765399988716,3.41866898920733,-4.76592776111237,0.00328241350779691,0.0281203862763522,-1.47107374861556
"ENST00000515483.5",0.731471550739955,3.15532219753249,4.72622073492856,0.00341719434625413,0.0289038247916069,-1.47189230081611
"ENST00000649644.1",-1.08223919711876,4.17842376149717,-4.89669032295038,0.00287939654411567,0.0258371528582351,-1.47309904084607
"ENST00000442898.5",0.743507043378092,4.31976997824538,4.93607574318486,0.00276925004048492,0.0251369432833644,-1.47373879526305
"ENST00000394728.4",-0.776015392663349,3.31927817840473,-4.74744229123247,0.00334439549873447,0.0284673554414153,-1.47379369189021
"ENST00000269980.7",-0.808055953961918,3.9997835247859,-4.86806856928049,0.00296256671948816,0.0262767583383032,-1.47400062235697
"ENST00000513016.5",-0.819567699598124,3.05412313018646,-4.70167054728582,0.00350366310626499,0.0293812247203013,-1.47448097348245
"ENST00000304177.10",0.669835978237567,3.60245413886257,4.79951197698492,0.00317311026737144,0.0274968221451421,-1.47500240260905
"ENST00000353214.6",0.757517167342134,3.42719992290082,4.7666092952633,0.00328015334879885,0.0281182594556432,-1.47651458130879
"ENST00000379847.8",-0.605722595155035,4.17021901162956,-4.90277376663525,0.00286206277825368,0.0257245070547298,-1.47701437258494
"ENST00000218104.6",-0.839177112652181,3.54453354818648,-4.7814375202102,0.00323141320091435,0.027846683854877,-1.47736383509241
"ENST00000424266.7",-1.00976660999994,2.03716659866731,-4.54493282663264,0.00411786560362034,0.0327277954278506,-1.47775719348646
"ENST00000611123.1",-1.43864132767654,4.7502137523297,-4.99688887016524,0.00260845398164259,0.0241405350970891,-1.47797594607282
"ENST00000376752.9",-1.34350831793383,2.90510241247587,-4.65140306385541,0.00368856191639572,0.0303407826111167,-1.47999588024488
"ENST00000305798.8",-0.836880421289169,6.75611210320635,-5.51910167415805,0.00159137887765883,0.0172926892528636,-1.48137825553834
"ENST00000610322.5",-0.61025491070006,4.93918452174366,-5.06165888828196,0.00244876271535511,0.0231350847452674,-1.48381635963487
"ENST00000446643.2",0.725605302190492,3.21542789521193,4.72339948199452,0.00342700706890602,0.0289697497226803,-1.48520351368606
"ENST00000460439.5",-1.52022476517369,2.47561113254559,-4.57039973364096,0.00401025377301108,0.0321694532680168,-1.48523665554376
"ENST00000315717.10",-0.796900191157861,7.15998825240871,-5.63275225668537,0.00143546572140186,0.0161529288299829,-1.48680070041039
"ENST00000481006.1",0.984464294792582,3.03266598969842,4.68584183298533,0.00356072828655278,0.0296690603679034,-1.48693834983569
"ENST00000669580.1",-1.08005939764785,2.08440066765871,-4.53649827138798,0.00415422350220433,0.0329097352843651,-1.48935840262318
"ENST00000336083.8",-0.871930596702582,5.50321638442535,-5.18060929526074,0.00218361445418378,0.0213370751466124,-1.49151726968239
"ENST00000706325.1",-1.26634531823407,1.71135075927556,-4.52342667683684,0.00421128937668047,0.0331945517272472,-1.49247040183737
"ENST00000344595.10",-0.994776704837381,2.60008061808058,-4.60486927026299,0.00386963217986575,0.0313510113360482,-1.49267604088798
